DateTime,Qheating_building_W,Tair_zoneNorth_K,Tair_zoneCore_K,Tair_zoneSouth_K
1.9254e+07,0,296.3558,294.80878,296.7448
1.92546e+07,0,296.29922,294.80118,296.68884
1.92552e+07,0,296.24652,294.79367,296.63678
1.92558e+07,0,296.1977,294.78635,296.58853
1.92564e+07,0,296.15292,294.7793,296.54416
1.9257e+07,0,296.11066,294.77194,296.50223
1.92576e+07,0,296.07047,294.76422,296.46228
1.92582e+07,0,296.03217,294.75616,296.42416
1.92588e+07,0,295.99567,294.7478,296.38776
1.92594e+07,0,295.96072,294.73914,296.35287
1.926e+07,0,295.92725,294.73022,296.3194
1.92606e+07,0,295.89505,294.7211,296.28714
1.92612e+07,0,295.86395,294.71176,296.25592
1.92618e+07,0,295.83368,294.70212,296.22556
1.92624e+07,0,295.80484,294.69257,296.1966
1.9263e+07,0,295.77744,294.6832,296.16904
1.92636e+07,0,295.75143,294.67398,296.14285
1.92642e+07,0,295.72678,294.66492,296.118
1.92648e+07,0,295.70346,294.65607,296.0945
1.92654e+07,0,295.6814,294.6474,296.0723
1.9266e+07,0,295.66064,294.63895,296.05136
1.92666e+07,0,295.64108,294.63074,296.03168
1.92672e+07,0,295.62256,294.62268,296.01306
1.92678e+07,0,295.60495,294.61478,295.99533
1.92684e+07,0,295.58807,294.60696,295.97836
1.9269e+07,0,295.5719,294.5992,295.96207
1.92696e+07,0,295.55627,294.59155,295.94632
1.92702e+07,0,295.54117,294.58392,295.93103
1.92708e+07,0,295.52652,294.5764,295.9162
1.92714e+07,0,295.51224,294.56885,295.90167
1.9272e+07,0,295.4982,294.56134,295.8874
1.92726e+07,0,295.4844,294.55386,295.87332
1.92732e+07,0,295.47083,294.54642,295.85944
1.92738e+07,0,295.45743,294.53897,295.8457
1.92744e+07,0,295.4442,294.53156,295.83215
1.9275e+07,0,295.4312,294.5241,295.81876
1.92756e+07,0,295.41837,294.51666,295.8056
1.92762e+07,0,295.40573,294.50922,295.79257
1.92768e+07,0,295.39325,294.5018,295.77975
1.92774e+07,0,295.38095,294.49445,295.76706
1.9278e+07,0,295.3688,294.48712,295.75455
1.92786e+07,0,295.35687,294.47986,295.74216
1.92792e+07,0,295.3451,294.47263,295.72998
1.92798e+07,0,295.3335,294.46548,295.71793
1.92804e+07,0,295.32208,294.45844,295.70602
1.9281e+07,0,295.31085,294.45148,295.6943
1.92816e+07,0,295.2998,294.4446,295.6827
1.92822e+07,0,295.2889,294.43784,295.6713
1.92828e+07,0,295.27347,294.42947,295.6564
1.92834e+07,0,295.25916,294.4213,295.64236
1.9284e+07,0,295.24704,294.41364,295.62994
1.92846e+07,0,295.23697,294.40646,295.61905
1.92852e+07,0,295.22876,294.3997,295.60965
1.92858e+07,0,295.22232,294.39325,295.6016
1.92864e+07,0,295.21744,294.38715,295.59488
1.9287e+07,0,295.21402,294.3813,295.58932
1.92876e+07,0,295.21188,294.37558,295.58493
1.92882e+07,0,295.2109,294.37006,295.5816
1.92888e+07,0,295.21094,294.36456,295.5792
1.92894e+07,0,295.2118,294.35913,295.5777
1.929e+07,0,295.21338,294.35367,295.577
1.92906e+07,0,295.2155,294.34808,295.577
1.92912e+07,0,295.21805,294.34238,295.57764
1.92918e+07,0,295.22086,294.33646,295.57883
1.92924e+07,0,295.2238,294.3303,295.58047
1.9293e+07,0,295.30383,294.32996,295.659
1.92936e+07,0,295.38232,294.3311,295.73645
1.92942e+07,0,295.45926,294.33365,295.81274
1.92948e+07,0,295.5346,294.33752,295.8879
1.92954e+07,0,295.6084,294.34268,295.96182
1.9296e+07,0,295.68063,294.34897,296.03452
1.92966e+07,0,295.7513,294.35635,296.10593
1.92972e+07,0,295.82047,294.36472,296.17603
1.92978e+07,0,295.88803,294.37402,296.24472
1.92984e+07,0,295.95407,294.38416,296.31207
1.9299e+07,0,296.0186,294.39505,296.37793
1.92996e+07,0,296.08154,294.4066,296.44235
1.93002e+07,0,296.14297,294.41873,296.50525
1.93008e+07,0,296.20288,294.43137,296.5666
1.93014e+07,0,296.26123,294.44446,296.6263
1.9302e+07,0,296.3181,294.45786,296.68442
1.93026e+07,0,296.37344,294.47153,296.74088
1.93032e+07,0,296.42725,294.48535,296.7956
1.93038e+07,0,296.47958,294.4993,296.84857
1.93044e+07,0,296.5304,294.51324,296.89978
1.9305e+07,0,296.57968,294.5271,296.94916
1.93056e+07,0,296.6275,294.54083,296.99667
1.93062e+07,0,296.6738,294.55432,297.04227
1.93068e+07,0,296.71863,294.56747,297.08594
1.93074e+07,0,296.76193,294.58023,297.12762
1.9308e+07,0,296.80292,294.5925,297.16617
1.93086e+07,0,296.8421,294.60468,297.20306
1.93092e+07,0,296.87976,294.6168,297.23877
1.93098e+07,0,296.91602,294.62885,297.27338
1.93104e+07,0,296.951,294.6408,297.30698
1.9311e+07,0,296.98477,294.65274,297.3397
1.93116e+07,0,297.01752,294.66455,297.37167
1.93122e+07,0,297.04932,294.6763,297.40298
1.93128e+07,0,297.0803,294.68796,297.43375
1.93134e+07,0,297.11053,294.6995,297.4641
1.9314e+07,0,297.1402,294.71094,297.49417
1.93146e+07,0,297.1694,294.72226,297.52402
1.93152e+07,0,297.1982,294.7335,297.55377
1.93158e+07,0,297.22678,294.74457,297.5836
1.93164e+07,0,297.25522,294.75552,297.61353
1.9317e+07,0,297.28366,294.76636,297.64374
1.93176e+07,0,297.31216,294.77704,297.67432
1.93182e+07,0,297.3409,294.7876,297.70535
1.93188e+07,0,297.36996,294.79797,297.73703
1.93194e+07,0,297.40027,294.80817,297.77054
1.932e+07,0,297.43048,294.8184,297.80408
1.93206e+07,0,297.4591,294.8288,297.83548
1.93212e+07,0,297.48615,294.8393,297.8648
1.93218e+07,0,297.5116,294.84982,297.89206
1.93224e+07,0,297.53543,294.86035,297.91733
1.9323e+07,0,297.5577,294.87082,297.94055
1.93236e+07,0,297.57837,294.8811,297.96185
1.93242e+07,0,297.5974,294.89124,297.9812
1.93248e+07,0,297.61487,294.90106,297.99866
1.93254e+07,0,297.63074,294.91058,298.01428
1.9326e+07,0,297.64496,294.9197,298.02805
1.93266e+07,0,297.6576,294.92838,298.04
1.93272e+07,0,297.66864,294.93652,298.05023
1.93278e+07,0,297.67804,294.94412,298.05872
1.93284e+07,0,297.68585,294.95108,298.0655
1.9329e+07,0,297.69235,294.95743,298.07104
1.93296e+07,0,297.69797,294.96378,298.07535
1.93302e+07,0,297.7023,294.9701,298.078
1.93308e+07,0,297.70505,294.97632,298.07874
1.93314e+07,0,297.7059,294.9824,298.07724
1.9332e+07,0,297.7045,294.9883,298.07312
1.93326e+07,0,297.62595,294.9936,297.99045
1.93332e+07,0,297.55072,294.9986,297.91092
1.93338e+07,0,297.4785,295.0032,297.8343
1.93344e+07,0,297.40903,295.00732,297.76038
1.9335e+07,0,297.3421,295.01086,297.68893
1.93356e+07,0,297.27744,295.0138,297.61975
1.93362e+07,0,297.21472,295.01596,297.5526
1.93368e+07,0,297.15375,295.0173,297.4873
1.93374e+07,0,297.09424,295.01776,297.42355
1.9338e+07,0,297.03595,295.0172,297.36118
1.93386e+07,0,296.97858,295.0156,297.29996
1.93392e+07,0,296.9219,295.01285,297.23965
1.93398e+07,0,296.86566,295.00882,297.18002
1.93404e+07,0,296.81076,295.00354,297.12103
1.9341e+07,0,296.7546,294.9964,297.06146
1.93416e+07,0,296.6966,294.98743,297.0012
1.93422e+07,0,296.63693,294.9767,296.94034
1.93428e+07,0,296.57596,294.9644,296.87906
1.93434e+07,0,296.5139,294.95056,296.81744
1.9344e+07,0,296.451,294.93533,296.7556
1.93446e+07,0,296.38754,294.91882,296.69376
1.93452e+07,0,296.32376,294.90112,296.63196
1.93458e+07,0,296.25998,294.88235,296.5703
1.93464e+07,0,296.19638,294.86264,296.509
1.9347e+07,0,296.1333,294.84204,296.44815
1.93476e+07,0,296.07095,294.82074,296.38788
1.93482e+07,0,296.00955,294.79877,296.32825
1.93488e+07,0,295.94925,294.7762,296.26953
1.93494e+07,0,295.8899,294.75305,296.21164
1.935e+07,0,295.83136,294.7293,296.15442
1.93506e+07,0,295.7734,294.70496,296.09763
1.93512e+07,0,295.71588,294.67996,296.04114
1.93518e+07,0,295.65814,294.6541,295.9843
1.93524e+07,0,295.60007,294.62735,295.92706
1.9353e+07,0,295.5416,294.59976,295.8693
1.93536e+07,0,295.48273,294.57138,295.81104
1.93542e+07,0,295.42365,294.54227,295.75247
1.93548e+07,0,295.36288,294.5116,295.69217
1.93554e+07,0,295.3008,294.47952,295.6305
1.9356e+07,0,295.2378,294.44632,295.56787
1.93566e+07,0,295.17398,294.41193,295.50446
1.93572e+07,0,295.1111,294.3774,295.442
1.93578e+07,0,295.0507,294.3437,295.38193
1.93584e+07,0,294.9926,294.31088,295.32416
1.9359e+07,0,294.9368,294.27896,295.26862
1.93596e+07,0,294.883,294.248,295.215
1.93602e+07,0,294.8309,294.21783,295.16302
1.93608e+07,0,294.78046,294.18845,295.11267
1.93614e+07,0,294.73154,294.15973,295.06387
1.9362e+07,0,294.68402,294.13165,295.01645
1.93626e+07,0,294.63782,294.10416,294.97034
1.93632e+07,0,294.5928,294.07718,294.92538
1.93638e+07,0,294.54886,294.0507,294.88153
1.93644e+07,0,294.5059,294.0246,294.83865
1.9365e+07,0,294.46375,293.9989,294.79663
1.93656e+07,0,294.4225,293.97375,294.7554
1.93662e+07,0,294.3821,293.94937,294.71506
1.93668e+07,0,294.3427,293.9258,294.67563
1.93674e+07,0,294.30432,293.903,294.63712
1.9368e+07,0,294.26697,293.881,294.59964
1.93686e+07,0,294.23068,293.8597,294.56317
1.93692e+07,0,294.19574,293.8391,294.52805
1.93698e+07,0,294.16248,293.8194,294.49454
1.93704e+07,766.59015,294.14963,293.80072,294.46326
1.9371e+07,647.22943,294.1497,293.78326,294.4356
1.93716e+07,256.7502,294.14987,293.76727,294.41397
1.93722e+07,0,294.15106,293.75302,294.40112
1.93728e+07,0,294.1562,293.74057,294.39883
1.93734e+07,0,294.2209,293.73004,294.40646
1.9374e+07,0,294.30682,293.72147,294.4226
1.93746e+07,0,294.39725,293.7148,294.44623
1.93752e+07,0,294.48483,293.71005,294.47604
1.93758e+07,0,294.5686,293.70715,294.51154
1.93764e+07,0,294.64725,293.70584,294.5518
1.9377e+07,0,294.72073,293.70602,294.59634
1.93776e+07,0,294.78903,293.7077,294.64474
1.93782e+07,0,294.85208,293.7108,294.6965
1.93788e+07,0,294.9098,293.71536,294.7512
1.93794e+07,0,295.03827,293.72147,294.88464
1.938e+07,0,295.1517,293.72903,295.01004
1.93806e+07,0,295.25208,293.7379,295.12833
1.93812e+07,0,295.34174,293.74808,295.2402
1.93818e+07,0,295.42365,293.75943,295.3465
1.93824e+07,0,295.50107,293.7719,295.44824
1.9383e+07,0,295.57516,293.7855,295.54657
1.93836e+07,0,295.64716,293.8001,295.6427
1.93842e+07,0,295.71765,293.81573,295.73785
1.93848e+07,0,295.78677,293.83237,295.8337
1.93854e+07,0,295.8549,293.84998,295.9314
1.9386e+07,0,295.92224,293.86853,296.0321
1.93866e+07,0,295.98895,293.88806,296.13626
1.93872e+07,0,296.0563,293.90842,296.24384
1.93878e+07,0,296.1241,293.92953,296.3546
1.93884e+07,0,296.19205,293.95145,296.4684
1.9389e+07,0,296.25986,293.97403,296.58496
1.93896e+07,0,296.3273,293.9973,296.7041
1.93902e+07,0,296.3941,294.0212,296.82562
1.93908e+07,0,296.46,294.0457,296.94928
1.93914e+07,0,296.52454,294.07074,297.07492
1.9392e+07,0,296.58737,294.0963,297.20242
1.93926e+07,0,296.64856,294.1225,297.3315
1.93932e+07,0,296.7081,294.14935,297.46185
1.93938e+07,0,296.76596,294.17694,297.59314
1.93944e+07,0,296.82217,294.2053,297.72504
1.9395e+07,0,296.87674,294.2345,297.85754
1.93956e+07,0,296.9297,294.26468,297.98843
1.93962e+07,0,296.9811,294.29565,298.1172
1.93968e+07,0,297.0312,294.32715,298.24356
1.93974e+07,0,297.0801,294.35892,298.36725
1.9398e+07,0,297.128,294.39075,298.48795
1.93986e+07,0,297.17368,294.42233,298.6044
1.93992e+07,0,297.21783,294.45355,298.71808
1.93998e+07,0,297.26202,294.48434,298.83008
1.94004e+07,0,297.3062,294.51468,298.93985
1.9401e+07,0,297.35034,294.5445,299.0468
1.94016e+07,0,297.39432,294.57382,299.15042
1.94022e+07,0,297.43808,294.6026,299.25015
1.94028e+07,0,297.4816,294.63083,299.34543
1.94034e+07,0,297.5248,294.65842,299.4357
1.9404e+07,0,297.56766,294.6854,299.5204
1.94046e+07,0,297.61005,294.71173,299.599
1.94052e+07,0,297.65195,294.73737,299.67093
1.94058e+07,0,297.69327,294.76227,299.73563
1.94064e+07,0,297.7332,294.78638,299.7887
1.9407e+07,0,297.7719,294.80978,299.83664
1.94076e+07,0,297.80936,294.83246,299.88034
1.94082e+07,0,297.84534,294.8544,299.91943
1.94088e+07,0,297.87967,294.87558,299.95346
1.94094e+07,0,297.91214,294.8959,299.98206
1.941e+07,0,297.94257,294.91537,300.00476
1.94106e+07,0,297.97073,294.93393,300.02124
1.94112e+07,0,297.99646,294.95154,300.031
1.94118e+07,0,298.01956,294.96817,300.03366
1.94124e+07,0,298.0398,294.98376,300.02884
1.9413e+07,0,298.057,294.9983,300.01608
1.94136e+07,0,298.07108,295.01172,299.99487
1.94142e+07,0,298.0815,295.024,299.9629
1.94148e+07,0,298.08688,295.0349,299.9211
1.94154e+07,0,298.08728,295.0445,299.8708
1.9416e+07,0,298.08273,295.0527,299.81326
1.94166e+07,0,298.0733,295.0596,299.74982
1.94172e+07,0,298.05902,295.06516,299.6818
1.94178e+07,0,298.03992,295.06937,299.6104
1.94184e+07,0,298.01605,295.07227,299.53708
1.9419e+07,0,297.908,295.07376,299.38455
1.94196e+07,0,297.80383,295.07404,299.23337
1.94202e+07,0,297.7026,295.07312,299.08377
1.94208e+07,0,297.60324,295.07098,298.936
1.94214e+07,0,297.5047,295.06763,298.7904
1.9422e+07,0,297.40594,295.06308,298.64722
1.94226e+07,0,297.30594,295.05734,298.50668
1.94232e+07,0,297.20364,295.05035,298.36908
1.94238e+07,0,297.0973,295.04208,298.23438
1.94244e+07,0,296.9934,295.03262,298.10605
1.9425e+07,0,296.8929,295.02222,297.9843
1.94256e+07,0,296.79623,295.011,297.8691
1.94262e+07,0,296.7037,294.99915,297.76038
1.94268e+07,0,296.61572,294.9869,297.65808
1.94274e+07,0,296.5327,294.9744,297.56216
1.9428e+07,0,296.45502,294.9618,297.47256
1.94286e+07,0,296.3822,294.94913,297.3887
1.94292e+07,0,296.31378,294.93637,297.3101
1.94298e+07,0,296.2496,294.9235,297.2363
1.94304e+07,0,296.1892,294.91046,297.1669
1.9431e+07,0,296.1322,294.89722,297.1014
1.94316e+07,0,296.07816,294.88364,297.03943
1.94322e+07,0,296.02673,294.86966,296.98044
1.94328e+07,0,295.97748,294.85526,296.92398
1.94334e+07,0,295.93,294.84033,296.86963
1.9434e+07,0,295.88385,294.82483,296.81693
1.94346e+07,0,295.83868,294.80865,296.7654
1.94352e+07,0,295.79407,294.79175,296.7146
1.94358e+07,0,295.74893,294.77374,296.6634
1.94364e+07,0,295.7052,294.75598,296.61374
1.9437e+07,0,295.66437,294.73926,296.56714
1.94376e+07,0,295.6264,294.72354,296.5236
1.94382e+07,0,295.59134,294.70883,296.48303
1.94388e+07,0,295.55908,294.69507,296.4454
1.94394e+07,0,295.52963,294.68225,296.41068
1.944e+07,0,295.503,294.67032,296.3788
1.94406e+07,0,295.4786,294.65897,296.34933
1.94412e+07,0,295.45538,294.6479,296.32095
1.94418e+07,0,295.43314,294.637,296.2936
1.94424e+07,0,295.41183,294.6263,296.2672
1.9443e+07,0,295.39133,294.61578,296.2417
1.94436e+07,0,295.37155,294.60538,296.217
1.94442e+07,0,295.35245,294.59506,296.1932
1.94448e+07,0,295.33405,294.5848,296.1703
1.94454e+07,0,295.31628,294.57465,296.14825
1.9446e+07,0,295.2991,294.5645,296.12698
1.94466e+07,0,295.28247,294.5544,296.10645
1.94472e+07,0,295.2663,294.54437,296.08655
1.94478e+07,0,295.2506,294.53436,296.0673
1.94484e+07,0,295.23563,294.5246,296.0489
1.9449e+07,0,295.22134,294.51498,296.0313
1.94496e+07,0,295.20767,294.50555,296.01447
1.94502e+07,0,295.1945,294.49622,295.99826
1.94508e+07,0,295.1818,294.48694,295.98264
1.94514e+07,0,295.16946,294.47772,295.96744
1.9452e+07,0,295.15744,294.46854,295.9526
1.94526e+07,0,295.14566,294.4593,295.93802
1.94532e+07,0,295.134,294.45,295.92365
1.94538e+07,0,295.1224,294.4406,295.90933
1.94544e+07,0,295.1108,294.43112,295.89502
1.9455e+07,0,295.10077,294.42145,295.8811
1.94556e+07,0,295.089,294.41174,295.8666
1.94562e+07,0,295.07504,294.40204,295.85147
1.94568e+07,0,295.0622,294.39233,295.8368
1.94574e+07,0,295.05365,294.3827,295.8237
1.9458e+07,0,295.0524,294.37302,295.81308
1.94586e+07,0,295.064,294.36356,295.8066
1.94592e+07,0,295.09933,294.3562,295.80954
1.94598e+07,0,295.1538,294.35117,295.8215
1.94604e+07,0,295.22296,294.3486,295.84213
1.9461e+07,0,295.30334,294.3488,295.87164
1.94616e+07,0,295.3854,294.35123,295.90768
1.94622e+07,0,295.4562,294.35452,295.94388
1.94628e+07,0,295.51724,294.35876,295.9805
1.94634e+07,0,295.57013,294.3639,296.0178
1.9464e+07,0,295.6164,294.36993,296.05603
1.94646e+07,0,295.6576,294.3769,296.0955
1.94652e+07,0,295.6953,294.3848,296.13638
1.94658e+07,0,295.80923,294.3938,296.2567
1.94664e+07,0,295.9138,294.40384,296.3686
1.9467e+07,0,296.01035,294.41495,296.4732
1.94676e+07,0,296.10025,294.4272,296.57193
1.94682e+07,0,296.18488,294.44064,296.66595
1.94688e+07,0,296.26556,294.4553,296.7566
1.94694e+07,0,296.34366,294.47122,296.84512
1.947e+07,0,296.42053,294.4885,296.9328
1.94706e+07,0,296.49774,294.50723,297.02112
1.94712e+07,0,296.57568,294.52728,297.11093
1.94718e+07,0,296.6539,294.54837,297.2019
1.94724e+07,0,296.73236,294.5704,297.29376
1.9473e+07,0,296.811,294.59326,297.38632
1.94736e+07,0,296.88983,294.61685,297.47937
1.94742e+07,0,296.9688,294.64105,297.57263
1.94748e+07,0,297.04794,294.6658,297.6659
1.94754e+07,0,297.12714,294.69098,297.7589
1.9476e+07,0,297.20642,294.71628,297.85114
1.94766e+07,0,297.28616,294.74228,297.94473
1.94772e+07,0,297.36597,294.76886,298.03918
1.94778e+07,0,297.4455,294.79578,298.13394
1.94784e+07,0,297.52426,294.8229,298.22833
1.9479e+07,0,297.6019,294.85004,298.32178
1.94796e+07,0,297.67798,294.87698,298.41367
1.94802e+07,0,297.75214,294.90353,298.50342
1.94808e+07,0,297.82376,294.9296,298.5889
1.94814e+07,0,297.89288,294.9553,298.67172
1.9482e+07,0,297.96,294.98065,298.755
1.94826e+07,0,298.02512,295.0057,298.8386
1.94832e+07,0,298.0883,295.03046,298.9222
1.94838e+07,0,298.14963,295.05496,299.00574
1.94844e+07,0,298.20914,295.07922,299.08893
1.9485e+07,0,298.2669,295.10324,299.1716
1.94856e+07,0,298.323,295.1271,299.2535
1.94862e+07,0,298.37683,295.15076,299.3339
1.94868e+07,0,298.42978,295.17435,299.41202
1.94874e+07,0,298.4819,295.1978,299.48795
1.9488e+07,0,298.5331,295.22113,299.5618
1.94886e+07,0,298.58334,295.2443,299.63367
1.94892e+07,0,298.6325,295.26727,299.7036
1.94898e+07,0,298.68057,295.29,299.77176
1.94904e+07,0,298.72748,295.31247,299.8382
1.9491e+07,0,298.77307,295.33466,299.90247
1.94916e+07,0,298.81714,295.35648,299.9649
1.94922e+07,0,298.85965,295.37796,300.02652
1.94928e+07,0,298.90067,295.39917,300.0869
1.94934e+07,0,298.94025,295.42004,300.1456
1.9494e+07,0,298.9784,295.44064,300.20215
1.94946e+07,0,299.01517,295.46094,300.2561
1.94952e+07,0,299.05063,295.48096,300.30707
1.94958e+07,0,299.0848,295.50073,300.35452
1.94964e+07,0,299.11774,295.52023,300.39807
1.9497e+07,0,299.14948,295.53946,300.4373
1.94976e+07,0,299.179,295.5586,300.4711
1.94982e+07,0,299.20673,295.57733,300.4995
1.94988e+07,0,299.2335,295.59534,300.5231
1.94994e+07,0,299.259,295.6126,300.54184
1.95e+07,0,299.2829,295.6291,300.5558
1.95006e+07,0,299.30487,295.64474,300.56497
1.95012e+07,0,299.32462,295.65955,300.56946
1.95018e+07,0,299.3418,295.6734,300.5692
1.95024e+07,0,299.35608,295.6863,300.56433
1.9503e+07,0,299.36716,295.6982,300.5548
1.95036e+07,0,299.3747,295.70905,300.54068
1.95042e+07,0,299.37842,295.7188,300.52197
1.95048e+07,0,299.37796,295.72745,300.49872
1.95054e+07,0,299.3013,295.73395,300.3966
1.9506e+07,0,299.22495,295.7393,300.29602
1.95066e+07,0,299.1489,295.7435,300.1969
1.95072e+07,0,299.07315,295.74658,300.09927
1.95078e+07,0,298.99777,295.7486,300.0031
1.95084e+07,0,298.92273,295.7495,299.90842
1.9509e+07,0,298.84808,295.74942,299.81522
1.95096e+07,0,298.77383,295.7483,299.72342
1.95102e+07,0,298.69998,295.7462,299.6331
1.95108e+07,0,298.62662,295.7431,299.5442
1.95114e+07,0,298.55368,295.73907,299.4567
1.9512e+07,0,298.48126,295.73413,299.37064
1.95126e+07,0,298.40933,295.7283,299.28598
1.95132e+07,0,298.33795,295.7216,299.20273
1.95138e+07,0,298.2671,295.71402,299.12088
1.95144e+07,0,298.1968,295.70566,299.0404
1.9515e+07,0,298.12714,295.69647,298.9613
1.95156e+07,0,298.05804,295.6865,298.88354
1.95162e+07,0,297.9896,295.67578,298.80716
1.95168e+07,0,297.9218,295.66437,298.73215
1.95174e+07,0,297.85468,295.65222,298.65845
1.9518e+07,0,297.7891,295.63937,298.58585
1.95186e+07,0,297.72525,295.62592,298.51447
1.95192e+07,0,297.66153,295.61194,298.44476
1.95198e+07,0,297.598,295.5974,298.37677
1.95204e+07,0,297.53482,295.5824,298.31042
1.9521e+07,0,297.47208,295.5669,298.2457
1.95216e+07,0,297.4099,295.55096,298.18256
1.95222e+07,0,297.34842,295.53458,298.121
1.95228e+07,0,297.28772,295.5178,298.06094
1.95234e+07,0,297.22797,295.5006,298.0024
1.9524e+07,0,297.16922,295.48303,297.9453
1.95246e+07,0,297.11163,295.46512,297.88968
1.95252e+07,0,297.05533,295.4469,297.83542
1.95258e+07,0,297.00043,295.42834,297.78253
1.95264e+07,0,296.947,295.4095,297.731
1.9527e+07,0,296.8956,295.39075,297.6811
1.95276e+07,0,296.845,295.37134,297.6317
1.95282e+07,0,296.79526,295.3514,297.583
1.95288e+07,0,296.7465,295.33112,297.53503
1.95294e+07,0,296.6988,295.3106,297.48795
1.953e+07,0,296.65225,295.29007,297.44177
1.95306e+07,0,296.607,295.26962,297.3967
1.95312e+07,0,296.56308,295.24948,297.35275
1.95318e+07,0,296.52063,295.22974,297.3101
1.95324e+07,0,296.4797,295.2106,297.2688
1.9533e+07,0,296.44073,295.1923,297.22928
1.95336e+07,0,296.40298,295.17438,297.19086
1.95342e+07,0,296.36627,295.15677,297.15335
1.95348e+07,0,296.33054,295.13947,297.1167
1.95354e+07,0,296.29575,295.1224,297.08087
1.9536e+07,0,296.26184,295.1056,297.04587
1.95366e+07,0,296.2288,295.08902,297.01163
1.95372e+07,0,296.19653,295.07266,296.97812
1.95378e+07,0,296.16504,295.05652,296.9453
1.95384e+07,0,296.13425,295.04053,296.91315
1.9539e+07,0,296.1056,295.02487,296.88257
1.95396e+07,0,296.07748,295.00937,296.8526
1.95402e+07,0,296.04865,294.99396,296.8225
1.95408e+07,0,296.01965,294.9787,296.79266
1.95414e+07,0,295.99112,294.96375,296.76337
1.9542e+07,0,295.96356,294.94916,296.73505
1.95426e+07,0,295.93762,294.93503,296.70804
1.95432e+07,0,295.91385,294.9215,296.6827
1.95438e+07,0,295.8928,294.90866,296.6594
1.95444e+07,0,295.8751,294.89658,296.6385
1.9545e+07,0,295.86475,294.8854,296.62094
1.95456e+07,0,295.8674,294.87512,296.60843
1.95462e+07,0,295.87445,294.8657,296.59976
1.95468e+07,0,295.88525,294.85706,296.5947
1.95474e+07,0,295.8993,294.84918,296.5931
1.9548e+07,0,295.91592,294.84207,296.59485
1.95486e+07,0,295.93457,294.8357,296.59973
1.95492e+07,0,295.95462,294.83002,296.60764
